protocolType	typeId	subsystemId	controllable	name	rawName	converterCall	converterContext	defaultValue	defaultValueType
1	3473420	7	io:TemperatureInCelciusIOSystemDeviceSensor	core:PowerSourceType				mainSupply	3
1	4295032832	0	io:LightIOSystemSensor	core:MaxSensedValue	_io:maxsensedvalue	func_4295032832_0__io_maxsensedvalue()	local function func_4295032832_0__io_maxsensedvalue(p1) return tonumber(p1) end		2
1	4295032832	0	io:LightIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4295032832_0_io_measuredvaluetype()	local function func_4295032832_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4295032832	0	io:LightIOSystemSensor	core:MinSensedValue	_io:minsensedvalue	func_4295032832_0__io_minsensedvalue()	local function func_4295032832_0__io_minsensedvalue(p1) return tonumber(p1) end		2
1	4295032832	0	io:LightIOSystemSensor	core:PowerSourceType				battery	3
1	4295098368	0	io:TemperatureIOSystemSensor	core:MaxSensedValue	_io:maxsensedvalue	func_4295098368_0__io_maxsensedvalue()	local function func_4295098368_0__io_maxsensedvalue(p1) return tonumber(p1) end		2
1	4295098368	0	io:TemperatureIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4295098368_0_io_measuredvaluetype()	local function func_4295098368_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); local attribute = IOUtils.sensedUnit[tonumber(p1)]; if (attribute == "core:TemperatureInKelvin") then return "core:TemperatureInCelcius" else return attribute end end		3
1	4295098368	0	io:TemperatureIOSystemSensor	core:MinSensedValue	_io:minsensedvalue	func_4295098368_0__io_minsensedvalue()	local function func_4295098368_0__io_minsensedvalue(p1) return tonumber(p1) end		2
1	4295098368	0	io:TemperatureIOSystemSensor	core:PowerSourceType				battery	3
1	4295163904	0	io:TemperatureIOSystemSensor	core:MaxSensedValue	_io:maxsensedvalue	func_4295163904_0__io_maxsensedvalue()	local function func_4295163904_0__io_maxsensedvalue(p1) return tonumber(p1) end		2
1	4295163904	0	io:TemperatureIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4295163904_0_io_measuredvaluetype()	local function func_4295163904_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); local attribute = IOUtils.sensedUnit[tonumber(p1)]; if (attribute == "core:TemperatureInKelvin") then return "core:TemperatureInCelcius" else return attribute end end		3
1	4295163904	0	io:TemperatureIOSystemSensor	core:MinSensedValue	_io:minsensedvalue	func_4295163904_0__io_minsensedvalue()	local function func_4295163904_0__io_minsensedvalue(p1) return tonumber(p1) end		2
1	4295163904	0	io:TemperatureIOSystemSensor	core:PowerSourceType				battery	3
1	4295229440	0	io:WindIOSystemSensor	core:PowerSourceType				battery	3
1	4295229440	0	io:WindIOSystemSensor	core:MeasuredValueType				core:LinearSpeedInMeterPerSecond	3
1	4295360512	0	io:SunEnergyIOSystemSensor	core:PowerSourceType				battery	3
1	4295360512	0	io:SunEnergyIOSystemSensor	core:MeasuredValueType				core:PowerPerSquareMeter	3
1	4295426048	0	io:RelativeHumidityIOSystemSensor	core:PowerSourceType				battery	3
1	4295426048	0	io:RelativeHumidityIOSystemSensor	core:MeasuredValueType				core:RelativeValueInPercentage	3
1	4295491584	0	io:RelativeHumidityIOSystemSensor	core:PowerSourceType				battery	3
1	4295491584	0	io:RelativeHumidityIOSystemSensor	core:MeasuredValueType				core:RelativeValueInPercentage	3
1	4295557120	0	io:CO2IOSystemSensor	core:PowerSourceType				battery	3
1	4295557120	0	io:CO2IOSystemSensor	core:MeasuredValueType				core:PartsPerMillion	3
1	4295622656	0	io:COIOSystemSensor	core:PowerSourceType				battery	3
1	4295622656	0	io:COIOSystemSensor	core:MeasuredValueType				core:PartsPerMillion	3
1	4295688192	0	io:LightIOSystemSensor	core:MaxSensedValue	_io:maxsensedvalue	func_4295688192_0__io_maxsensedvalue()	local function func_4295688192_0__io_maxsensedvalue(p1) return tonumber(p1) end		2
1	4295688192	0	io:LightIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4295688192_0_io_measuredvaluetype()	local function func_4295688192_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4295688192	0	io:LightIOSystemSensor	core:MinSensedValue	_io:minsensedvalue	func_4295688192_0__io_minsensedvalue()	local function func_4295688192_0__io_minsensedvalue(p1) return tonumber(p1) end		2
1	4295688192	0	io:LightIOSystemSensor	core:PowerSourceType				battery	3
1	4295753728	1	io:GasHeaterConsumptionSensor	core:PeopleCount	io:gas-peoplecount	func_4295753728_1_io_gas-peoplecount()	local function func_4295753728_1_io_gas-peoplecount(p1) return tonumber(p1) end		1
1	4295753728	1	io:GasHeaterConsumptionSensor	core:UsedForCooking	io:gas-cooking	func_4295753728_1_io_gas-cooking()	local function func_4295753728_1_io_gas-cooking(p1) return p1 == "true" end		6
1	4295753728	1	io:GasHeaterConsumptionSensor	core:UsedForDHW	io:gas-dhw	func_4295753728_1_io_gas-dhw()	local function func_4295753728_1_io_gas-dhw(p1) return p1 == "true" end		6
1	4295753728	2	io:GasDHWConsumptionSensor	core:PeopleCount	io:gas-peoplecount	func_4295753728_2_io_gas-peoplecount()	local function func_4295753728_2_io_gas-peoplecount(p1) return tonumber(p1) end		1
1	4295753728	2	io:GasDHWConsumptionSensor	core:UsedForCooking	io:gas-cooking	func_4295753728_2_io_gas-cooking()	local function func_4295753728_2_io_gas-cooking(p1) return p1 == "true" end		6
1	4295753728	2	io:GasDHWConsumptionSensor	core:UsedForDHW	io:gas-dhw	func_4295753728_2_io_gas-dhw()	local function func_4295753728_2_io_gas-dhw(p1) return p1 == "true" end		6
1	4295753728	1	io:GasHeaterConsumptionSensor	core:PowerSourceType				battery	3
1	4295753728	1	io:GasHeaterConsumptionSensor	core:GasThermalEfficiency				11	2
1	4295753728	1	io:GasHeaterConsumptionSensor	core:MeasurementCategory				gas/heatingSystem	3
1	4295753728	1	io:GasHeaterConsumptionSensor	core:MeasuredValueType				core:VolumeInCubicMeter	3
1	4295753728	2	io:GasDHWConsumptionSensor	core:PowerSourceType				battery	3
1	4295753728	2	io:GasDHWConsumptionSensor	core:GasThermalEfficiency				11	2
1	4295753728	2	io:GasDHWConsumptionSensor	core:MeasurementCategory				gas/dhw	3
1	4295753728	2	io:GasDHWConsumptionSensor	core:MeasuredValueType				core:VolumeInCubicMeter	3
1	4295819264	0	io:CumulatedWaterConsumptionIOSystemSensor	core:PowerSourceType				battery	3
1	4295819264	0	io:CumulatedWaterConsumptionIOSystemSensor	core:MeasuredValueType				core:VolumeInCubicMeter	3
1	4295884800	0	io:CumulatedThermalEnergyConsumptionIOSystemSensor	core:PowerSourceType				battery	3
1	4295884800	0	io:CumulatedThermalEnergyConsumptionIOSystemSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4295950336	0	io:CumulatedElectricalEnergyConsumptionIOSystemSensor	core:PowerSourceType				mainSupply	3
1	4295950336	0	io:CumulatedElectricalEnergyConsumptionIOSystemSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4295950348	1	io:TotalElectricalEnergyConsumptionIOSystemSensor	core:MeasurementCategory				electric/overall	3
1	4295950348	1	io:TotalElectricalEnergyConsumptionIOSystemSensor	core:PowerSourceType				mainSupply	3
1	4295950348	1	io:TotalElectricalEnergyConsumptionIOSystemSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4295950348	2	io:HeatingElectricalEnergyConsumptionSensor	core:MeasurementCategory				electric/heatingSystem	3
1	4295950348	2	io:HeatingElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	4295950348	2	io:HeatingElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4295950348	3	io:DHWElectricalEnergyConsumptionSensor	core:MeasurementCategory				electric/dhw	3
1	4295950348	3	io:DHWElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	4295950348	3	io:DHWElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4295950348	4	io:AirConditioningElectricalEnergyConsumptionSensor	core:MeasurementCategory				electric/airConditioning	3
1	4295950348	4	io:AirConditioningElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	4295950348	4	io:AirConditioningElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4295950348	5	io:PlugsElectricalEnergyConsumptionSensor	core:MeasurementCategory				electric/outlet	3
1	4295950348	5	io:PlugsElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	4295950348	5	io:PlugsElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4295950348	6	io:OtherElectricalEnergyConsumptionSensor	core:MeasurementCategory				electric/unknown	3
1	4295950348	6	io:OtherElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	4295950348	6	io:OtherElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	4303355904	0	io:SmokeIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303355904_0_io_measuredvaluetype()	local function func_4303355904_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4303355904	0	io:SmokeIOSystemSensor	core:PowerSourceType				battery	3
1	4303355906	0	io:SomfySmokeIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303355906_0_io_measuredvaluetype()	local function func_4303355906_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4303355906	0	io:SomfySmokeIOSystemSensor	core:PowerSourceType				battery	3
1	4303683584	0	io:ContactIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303683584_0_io_measuredvaluetype()	local function func_4303683584_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4303683584	0	io:ContactIOSystemSensor	core:PowerSourceType				battery	3
1	4303683586	0	io:SomfyContactIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303683586_0_io_measuredvaluetype()	local function func_4303683586_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4303683586	0	io:SomfyContactIOSystemSensor	core:PowerSourceType				battery	3
1	4303749120	0	io:OccupancyIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303749120_0_io_measuredvaluetype()	local function func_4303749120_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4303749120	0	io:OccupancyIOSystemSensor	core:PowerSourceType				battery	3
1	4303749122	0	io:SomfyOccupancyIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303749122_0_io_measuredvaluetype()	local function func_4303749122_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4303749122	0	io:SomfyOccupancyIOSystemSensor	core:PowerSourceType				battery	3
1	4303880192	0	io:RainIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303880192_0_io_measuredvaluetype()	local function func_4303880192_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4303880194	0	io:SomfyRainIOSystemSensor	core:MeasuredValueType	io:measuredvaluetype	func_4303880194_0_io_measuredvaluetype()	local function func_4303880194_0_io_measuredvaluetype(p1) local IOUtils = depends("io-utils"); return IOUtils.sensedUnit[tonumber(p1)] end		3
1	4311613440	1	io:WindowStateSensor	core:MaxSensedValue	_io:configuration-window	func_4311613440_1__io_configuration-window()	local function func_4311613440_1__io_configuration-window(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["maxSensedValue"]; end		2
1	4311613440	1	io:WindowStateSensor	core:MeasuredValueType	_io:configuration-window	func_4311613440_1__io_configuration-window()	local function func_4311613440_1__io_configuration-window(p1) local IOUtils = depends("io-utils"); local value = p1; local json = overkiz.core.parseJson(value); return IOUtils.sensedUnit[tonumber(json["measuredValueType"])] end		3
1	4311613440	1	io:WindowStateSensor	core:MinSensedValue	_io:configuration-window	func_4311613440_1__io_configuration-window()	local function func_4311613440_1__io_configuration-window(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["minSensedValue"]; end		2
1	4311613440	2	io:IntrusionSensor	core:MaxSensedValue	_io:configuration-intrusion	func_4311613440_2__io_configuration-intrusion()	local function func_4311613440_2__io_configuration-intrusion(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["maxSensedValue"]; end		2
1	4311613440	2	io:IntrusionSensor	core:MeasuredValueType	_io:configuration-intrusion	func_4311613440_2__io_configuration-intrusion()	local function func_4311613440_2__io_configuration-intrusion(p1) local IOUtils = depends("io-utils"); local value = p1; local json = overkiz.core.parseJson(value); return IOUtils.sensedUnit[tonumber(json["measuredValueType"])] end		3
1	4311613440	2	io:IntrusionSensor	core:MinSensedValue	_io:configuration-intrusion	func_4311613440_2__io_configuration-intrusion()	local function func_4311613440_2__io_configuration-intrusion(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["minSensedValue"]; end		2
1	4311613440	2	io:IntrusionSensor	core:PowerSourceType				battery	3
1	1103823241218	1	io:WindowStateSensor	core:MaxSensedValue	_io:configuration-window	func_1103823241218_1__io_configuration-window()	local function func_1103823241218_1__io_configuration-window(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["maxSensedValue"]; end		2
1	1103823241218	1	io:WindowStateSensor	core:MeasuredValueType	_io:configuration-window	func_1103823241218_1__io_configuration-window()	local function func_1103823241218_1__io_configuration-window(p1) local IOUtils = depends("io-utils"); local value = p1; local json = overkiz.core.parseJson(value); return IOUtils.sensedUnit[tonumber(json["measuredValueType"])] end		3
1	1103823241218	1	io:WindowStateSensor	core:MinSensedValue	_io:configuration-window	func_1103823241218_1__io_configuration-window()	local function func_1103823241218_1__io_configuration-window(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["minSensedValue"]; end		2
1	1103823241218	2	io:SomfyIDEOIIntrusionSensor	core:MaxSensedValue	_io:configuration-intrusion	func_1103823241218_2__io_configuration-intrusion()	local function func_1103823241218_2__io_configuration-intrusion(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["maxSensedValue"]; end		2
1	1103823241218	2	io:SomfyIDEOIIntrusionSensor	core:MeasuredValueType	_io:configuration-intrusion	func_1103823241218_2__io_configuration-intrusion()	local function func_1103823241218_2__io_configuration-intrusion(p1) local IOUtils = depends("io-utils"); local value = p1; local json = overkiz.core.parseJson(value); return IOUtils.sensedUnit[tonumber(json["measuredValueType"])] end		3
1	1103823241218	2	io:SomfyIDEOIIntrusionSensor	core:MinSensedValue	_io:configuration-intrusion	func_1103823241218_2__io_configuration-intrusion()	local function func_1103823241218_2__io_configuration-intrusion(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["minSensedValue"]; end		2
1	1103823241218	2	io:SomfyIDEOIIntrusionSensor	core:PowerSourceType				battery	3
1	2203334868994	1	io:SlidingWindowStateSensor	core:MaxSensedValue	_io:configuration-window	func_2203334868994_1__io_configuration-window()	local function func_2203334868994_1__io_configuration-window(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["maxSensedValue"]; end		2
1	2203334868994	1	io:SlidingWindowStateSensor	core:MeasuredValueType	_io:configuration-window	func_2203334868994_1__io_configuration-window()	local function func_2203334868994_1__io_configuration-window(p1) local IOUtils = depends("io-utils"); local value = p1; local json = overkiz.core.parseJson(value); return IOUtils.sensedUnit[tonumber(json["measuredValueType"])] end		3
1	2203334868994	1	io:SlidingWindowStateSensor	core:MinSensedValue	_io:configuration-window	func_2203334868994_1__io_configuration-window()	local function func_2203334868994_1__io_configuration-window(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["minSensedValue"]; end		2
1	2203334868994	2	io:SomfyIDEOIIntrusionSensor	core:MaxSensedValue	_io:configuration-intrusion	func_2203334868994_2__io_configuration-intrusion()	local function func_2203334868994_2__io_configuration-intrusion(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["maxSensedValue"]; end		2
1	2203334868994	2	io:SomfyIDEOIIntrusionSensor	core:MeasuredValueType	_io:configuration-intrusion	func_2203334868994_2__io_configuration-intrusion()	local function func_2203334868994_2__io_configuration-intrusion(p1) local IOUtils = depends("io-utils"); local value = p1; local json = overkiz.core.parseJson(value); return IOUtils.sensedUnit[tonumber(json["measuredValueType"])] end		3
1	2203334868994	2	io:SomfyIDEOIIntrusionSensor	core:MinSensedValue	_io:configuration-intrusion	func_2203334868994_2__io_configuration-intrusion()	local function func_2203334868994_2__io_configuration-intrusion(p1) local value = p1; local json = overkiz.core.parseJson(value); return json["minSensedValue"]; end		2
1	2203334868994	2	io:SomfyIDEOIIntrusionSensor	core:PowerSourceType				battery	3
1	21475622912	0	io:BeaconIOComponent	core:DefaultName				IO Repeater	3
1	25836847104	0	io:IORemoteController	core:GroupId	core:groupid	value_core_groupid			3
1	25836847104	0	io:IORemoteController	core:GroupIndex	core:groupindex	value_core_groupindex			3
1	25836847616	0	io:KeygoController	core:GroupId	core:groupid	value_core_groupid			3
1	25836847616	0	io:KeygoController	core:GroupIndex	core:groupindex	value_core_groupindex			3
1	25836847872	0	io:IzymoController	core:GroupId	core:groupid	value_core_groupid			3
1	25836847872	0	io:IzymoController	core:GroupIndex	core:groupindex	value_core_groupindex			3
1	1099511628043	2	io:KizOThermRoomTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1099511628043	2	io:KizOThermRoomTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1099511628043	2	io:KizOThermRoomTemperatureSensor	core:DefaultName				Room T°	3
1	1099511628043	2	io:KizOThermRoomTemperatureSensor	core:MaxSensedValue				127	2
1	1099511628043	2	io:KizOThermRoomTemperatureSensor	core:MinSensedValue				-40	2
1	1099511628043	3	io:KizOThermBoilerTemperatureSensor	core:DefaultName				Boiler T°	3
1	1099511628043	3	io:KizOThermBoilerTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1099511628043	3	io:KizOThermBoilerTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1099511628043	3	io:KizOThermBoilerTemperatureSensor	core:MaxSensedValue				127	2
1	1099511628043	3	io:KizOThermBoilerTemperatureSensor	core:MinSensedValue				-40	2
1	1099511628043	4	io:KizOThermDHWTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1099511628043	4	io:KizOThermDHWTemperatureSensor	core:DefaultName				DHW T°	3
1	1099511628043	4	io:KizOThermDHWTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1099511628043	4	io:KizOThermDHWTemperatureSensor	core:MaxSensedValue				127	2
1	1099511628043	4	io:KizOThermDHWTemperatureSensor	core:MinSensedValue				-40	2
1	1099511628043	5	io:KizOThermOutsideTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1099511628043	5	io:KizOThermOutsideTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1099511628043	5	io:KizOThermOutsideTemperatureSensor	core:DefaultName				Outside T°	3
1	1099511628043	5	io:KizOThermOutsideTemperatureSensor	core:MaxSensedValue				127	2
1	1099511628043	5	io:KizOThermOutsideTemperatureSensor	core:MinSensedValue				-40	2
1	1099511758850	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099511758850_0_io_generalinfo1()	local function func_1099511758850_0_io_generalinfo1(p1) return nil end		10
1	1099511759106	0	io:GradHermeticIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099511759106_0_io_generalinfo1()	local function func_1099511759106_0_io_generalinfo1(p1) return nil end		10
1	1099511824386	0	io:PergolaScreenIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099511824386_0_io_generalinfo1()	local function func_1099511824386_0_io_generalinfo1(p1) return nil end		10
1	1099511889922	0	io:WindowOpenerUnoIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099511889922_0_io_generalinfo1()	local function func_1099511889922_0_io_generalinfo1(p1) return nil end		10
1	1099511970306	0	io:DiscreteGarageOpenerWithPartialPositionIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099511970306_0_io_generalinfo1()	local function func_1099511970306_0_io_generalinfo1(p1) return nil end		10
1	1099512020994	0	io:DimmableLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512020994_0_io_generalinfo1()	local function func_1099512020994_0_io_generalinfo1(p1) return nil end		10
1	1099512021250	0	io:DimmableRGBLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512021250_0_io_generalinfo1()	local function func_1099512021250_0_io_generalinfo1(p1) return nil end		10
1	1099512021506	0	io:DimmableColorTemperatureLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512021506_0_io_generalinfo1()	local function func_1099512021506_0_io_generalinfo1(p1) return nil end		10
1	1099512035842	0	io:OnOffLightIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512035842_0_io_generalinfo1()	local function func_1099512035842_0_io_generalinfo1(p1) return nil end		10
1	1099512101378	0	io:SlidingDiscreteGateOpenerIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512101378_0_io_generalinfo1()	local function func_1099512101378_0_io_generalinfo1(p1) return nil end		10
1	1099512217602	0	io:LockUnlockDoorLockWithUnknownPositionIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512217602_0_io_generalinfo1()	local function func_1099512217602_0_io_generalinfo1(p1) return nil end		10
1	1099512283138	0	io:VerticalInteriorBlindUnoIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512283138_0_io_generalinfo1()	local function func_1099512283138_0_io_generalinfo1(p1) return nil end		10
1	1099512610818	0	io:CyclicStandardReceiverIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512610818_0_io_generalinfo1()	local function func_1099512610818_0_io_generalinfo1(p1) return nil end		10
1	1099512611330	0	io:SwitchMicroModuleSomfyIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512611330_0_io_generalinfo1()	local function func_1099512611330_0_io_generalinfo1(p1) return nil end		10
1	1099512676354	0	io:HorizontalAwningUnoIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512676354_0_io_generalinfo1()	local function func_1099512676354_0_io_generalinfo1(p1) return nil end		10
1	1099512676610	0	io:PergolaHorizontalUnoIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512676610_0_io_generalinfo1()	local function func_1099512676610_0_io_generalinfo1(p1) return nil end		10
1	1099512741888	0	io:ExteriorVenetianBlindWithWPIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512741888_0_io_generalinfo1()	local function func_1099512741888_0_io_generalinfo1(p1) return nil end		10
1	1099512872962	0	io:CurtainTrackUnoIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099512872962_0_io_generalinfo1()	local function func_1099512872962_0_io_generalinfo1(p1) return nil end		10
1	1099513004034	0	io:SimpleExteriorHeatingIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099513004034_0_io_generalinfo1()	local function func_1099513004034_0_io_generalinfo1(p1) return nil end		10
1	1099513018882	0	io:DiscreteExteriorHeatingIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099513018882_0_io_generalinfo1()	local function func_1099513018882_0_io_generalinfo1(p1) return nil end		10
1	1099513069836	1	io:AtlanticPassAPCHeatPumpMainComponent	core:ElectricPowerConsumptionStateMeasuredValueType				core:ElectricalPowerInkW	3
1	1099513069836	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1099513069836	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MaxSensedValue				45	2
1	1099513069836	3	io:AtlanticPassAPCOutsideTemperatureSensor	core:MinSensedValue				-20	2
1	1099513069836	4	io:TotalElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	4	io:TotalElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1099513069836	5	io:DHWRelatedElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	5	io:DHWRelatedElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1099513069836	6	io:HeatingRelatedElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	6	io:HeatingRelatedElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1099513069836	7	io:CoolingRelatedElectricalEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	7	io:CoolingRelatedElectricalEnergyConsumptionSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
1	1099513069836	9	io:AtlanticPassAPCZoneTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1099513069836	9	io:AtlanticPassAPCZoneTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	9	io:AtlanticPassAPCZoneTemperatureSensor	core:MaxSensedValue				30	2
1	1099513069836	9	io:AtlanticPassAPCZoneTemperatureSensor	core:MinSensedValue				5	2
1	1099513069836	11	io:AtlanticPassAPCZoneTemperatureSensor	core:MeasuredValueType				core:TemperatureInCelcius	3
1	1099513069836	11	io:AtlanticPassAPCZoneTemperatureSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	11	io:AtlanticPassAPCZoneTemperatureSensor	core:MaxSensedValue				30	2
1	1099513069836	11	io:AtlanticPassAPCZoneTemperatureSensor	core:MinSensedValue				5	2
1	1099513069836	12	io:AtlanticPassAPCHeatingFossilEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	12	io:AtlanticPassAPCHeatingFossilEnergyConsumptionSensor	core:MeasuredValueType				core:VolumeInLiter	3
1	1099513069836	13	io:AtlanticPassAPCECSFossilEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	13	io:AtlanticPassAPCECSFossilEnergyConsumptionSensor	core:MeasuredValueType				core:VolumeInLiter	3
1	1099513069836	14	io:AtlanticPassAPCTotalFossilEnergyConsumptionSensor	core:PowerSourceType				mainSupply	3
1	1099513069836	14	io:AtlanticPassAPCTotalFossilEnergyConsumptionSensor	core:MeasuredValueType				core:VolumeInLiter	3
1	1099513397506	0	io:PositionableAndLockableSlidingWindowComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099513397506_0_io_generalinfo1()	local function func_1099513397506_0_io_generalinfo1(p1) return nil end		10
1	1099513528322	0	io:SimpleBioclimaticPergolaIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_1099513528322_0_io_generalinfo1()	local function func_1099513528322_0_io_generalinfo1(p1) return nil end		10
1	2199025156098	0	io:SimpleBioclimaticPergolaIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_2199025156098_0_io_generalinfo1()	local function func_2199025156098_0_io_generalinfo1(p1) return nil end		10
1	1099514970124	2	io:DHWCumulatedElectricalEnergyConsumptionIOSystemDeviceSensor	core:PowerSourceType				mainSupply	3
1	1099514970124	2	io:DHWCumulatedElectricalEnergyConsumptionIOSystemDeviceSensor	core:MeasuredValueType				core:ElectricalEnergyInWh	3
